Rank,Last Name,display,Initials,Conflict,Status,Service,Unit,Campaign,Gender,Decorations,Serv.No,Notes,Memorial,Memorial id,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8
,Doull,D F Doull,D F,World War 1,,,,,,,,,9,1,,,,,,,,
,Dowding,A Dowding,A,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Doyle,HE A Doyle,HE A,World War 1,,,,,,,,,9,1,,,,,,,,
,Doyle,J V Doyle,J V,World War 1,,,,,,,,,9,1,,,,,,,,
,Doyle,W S H Doyle,W S H,World War 1,,,,,,,,,9,1,,,,,,,,
,Duck,H Duck,H,World War 1,,,,,,,,,9,1,,,,,,,,
,Dufaur-Clark,H Dufaur-Clark,H,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Dunkinson,R V Dunkinson,R V,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Dunlop,C V Dunlop,C V,World War 1,,,,,,,,,9,1,,,,,,,,
,Dunn,W F Dunn,W F,World War 1,,,,,,,,,9,1,,,,,,,,
,Dunstan,F C Dunstan,F C,World War 1,,,,,,,,,9,1,,,,,,,,
,Duval,F W Duval,F W,World War 1,,,,,,,,,9,1,,,,,,,,
,Dwyer,R P Dwyer,R P,World War 1,,,,,,,,,9,1,,,,,,,,
,Earnshaw,A S E Earnshaw,A S E,World War 1,,,,,,,,,9,1,,,,,,,,
,East,C J W East,C J W,World War 1,,,,,,,,,9,1,,,,,,,,
,Edwards,R L Edwards,R L,World War 1,,,,,,,,,9,1,,,,,,,,
,Eipper,G J Eipper,G J,World War 1,,,,,,,,,9,1,,,,,,,,
,Eland,C B Eland,C B,World War 1,,,,,,,,,9,1,,,,,,,,
,Eldershaw,A G Eldershaw,A G,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Eldridge,J C Eldridge,J C,World War 1,,,,,,,,,9,1,,,,,,,,
,Elliot,C Elliot,C,World War 1,,,,,,,,,9,1,,,,,,,,
,Elliott,L R D Elliott,L R D,World War 1,,,,,,,,,9,1,,,,,,,,
,Elliott,R B Elliott,R B,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Ellison,H H N Ellison,H H N,World War 1,,,,,,,,,9,1,,,,,,,,
,Elrington,T S R Elrington,T S R,World War 1,,,,,,,,,9,1,,,,,,,,
,Emmett,R R Emmett,R R,World War 1,,,,,,,,,9,1,,,,,,,,
,Epps,A M Epps,A M,World War 1,,,,,,,,,9,1,,,,,,,,
,Erskine,W Erskine,W,World War 1,,,,,,,,,9,1,,,,,,,,
,Etherington,R A Etherington,R A,World War 1,,,,,,,,,9,1,,,,,,,,
,Etherington,W E Etherington,W E,World War 1,,,,,,,,,9,1,,,,,,,,
,Evans,A E Evans,A E,World War 1,,,,,,,,,9,1,,,,,,,,
,Evans,A P Evans,A P,World War 1,,,,,,,,,9,1,,,,,,,,
,Evans,D C Evans,D C,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Evans,G W J Evans,G W J,World War 1,,,,,,,,,9,1,,,,,,,,
,Evans,P A Evans,P A,World War 1,,,,,,,,,9,1,,,,,,,,
,Ewart,C B Ewart,C B,World War 1,,,,,,,,,9,1,,,,,,,,
,Ewart,J W G Ewart,J W G,World War 1,,,,,,,,,9,1,,,,,,,,
,Farmer,A Farmer,A,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Farmer,R W B Farmer,R W B,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
Nurse,Farquhar,A G C Farquhar,A G C,World War 1,,,,,,,,,9,1,,,,,,,,
,Farquhar,F J Farquhar,F J,World War 1,,,,,,,,,9,1,,,,,,,,
,Farquhar,J R Farquhar,J R,World War 1,,,,,,,,,9,1,,,,,,,,
,Farquhar,M R Farquhar,M R,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Farquhar,N R C Farquhar,N R C,World War 1,,,,,,,,,9,1,,,,,,,,
,Fawcett,L D Fawcett,L D,World War 1,,,,,,,,,9,1,,,,,,,,
,Fayle,D H Fayle,D H,World War 1,,,,,,,,,9,1,,,,,,,,
,Fazio,J H Fazio,J H,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Fellowes,H J Fellowes,H J,World War 1,,,,,,,,,9,1,,,,,,,,
,Felstead,W H Felstead,W H,World War 1,,,,,,,,,9,1,,,,,,,,
,Ferguson,A D Ferguson,A D,World War 1,,,,,,,,,9,1,,,,,,,,
,Ferguson,C H Ferguson,C H,World War 1,,,,,,,,,9,1,,,,,,,,
,Ferguson,G A Ferguson,G A,World War 1,,,,,,,,,9,1,,,,,,,,
,Ferguson,J W Ferguson,J W,World War 1,,,,,,,,,9,1,,,,,,,,
,Ferguson,W A Ferguson,W A,World War 1,,,,,,,,,9,1,,,,,,,,
,Fernance,D L Fernance,D L,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Fernandez,E C Fernandez,E C,World War 1,,,,,,,,,9,1,,,,,,,,
,Ferris,C E Ferris,C E,World War 1,,,,,,,,,9,1,,,,,,,,
,Filby,S F Filby,S F,World War 1,,,,,,,,,9,1,,,,,,,,
,Fincham,W R Fincham,W R,World War 1,,,,,,,,,9,1,,,,,,,,
,Findlay,A P Findlay,A P,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Fireman,G W Fireman,G W,World War 1,,,,,,,,,9,1,,,,,,,,
,Fitness,W J Fitness,W J,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
Nurse,Fitzgerald,R M Fitzgerald,R M,World War 1,,,,,,,,,9,1,,,,,,,,
,Fitzgerald,G L Fitzgerald,G L,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
Nurse,Fleming,L D Fleming,L D,World War 1,,,,,,,,,9,1,,,,,,,,
Nurse,Fletcher,M B Fletcher,M B,World War 1,,,,,,,,,9,1,,,,,,,,
,Fletcher,H B Fletcher,H B,World War 1,,,,,,,,,9,1,,,,,,,,
,Fletcher,J Fletcher,J,World War 1,,,,,,,,,9,1,,,,,,,,
,Flew,E D Flew,E D,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Flynn,F C Flynn,F C,World War 1,,,,,,,,,9,1,,,,,,,,
,Flynn,J P Flynn,J P,World War 1,,,,,,,,,9,1,,,,,,,,
,Flynn,J S P Flynn,J S P,World War 1,,,,,,,,,9,1,,,,,,,,
,Ford,A R Ford,A R,World War 1,,,,,,,,,9,1,,,,,,,,
,Ford,C W Ford,C W,World War 1,,,,,,,,,9,1,,,,,,,,
,Ford,E H J Ford,E H J,World War 1,,,,,,,,,9,1,,,,,,,,
,Ford,R Ford,R,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Ford,R P Ford,R P,World War 1,,,,,,,,,9,1,,,,,,,,
,Forsyth,A A Forsyth,A A,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Forth,C F O Forth,C F O,World War 1,,,,,,,,,9,1,,,,,,,,
,Fowler,W G Fowler,W G,World War 1,,,,,,,,,9,1,,,,,,,,
,Fox,A G Fox,A G,World War 1,,,,,,,,,9,1,,,,,,,,
,Fox,M F Fox,M F,World War 1,,,,,,,,,9,1,,,,,,,,
,Fox,N R Fox,N R,World War 1,,,,,,,,,9,1,,,,,,,,
,Francis,W C Francis,W C,World War 1,,,,,,,,,9,1,,,,,,,,
,Franks,C K Franks,C K,World War 1,,,,,,,,,9,1,,,,,,,,
,Fraser,E L Fraser,E L,World War 1,,,,,,,,,9,1,,,,,,,,
,Frazer,P Frazer,P,World War 1,,,,,,,,,9,1,,,,,,,,
,Freeman,G K Freeman,G K,World War 1,,,,,,,,,9,1,,,,,,,,
,Freeman,H Freeman,H,World War 1,,,,,,,,,9,1,,,,,,,,
,French,H P French,H P,World War 1,,,,,,,,,9,1,,,,,,,,
,Fry,R A Fry,R A,World War 1,,,,,,,,,9,1,,,,,,,,
,Fuller,C R Fuller,C R,World War 1,,,,,,,,,9,1,,,,,,,,
,Fuller,E J Fuller,E J,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Fuller,E J Fuller,E J,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Gallop,E R C Gallop,E R C,World War 1,,,,,,,,,9,1,,,,,,,,
,Gorrick,J C S Gorrick,J C S,World War 1,,,,,,,,,9,1,,,,,,,,
,Gard,K R Gard,K R,World War 1,,,,,,,,,9,1,,,,,,,,
,Garland,C S Garland,C S,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Garland,H F E Garland,H F E,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Garling,L Garling,L,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Garnsey,F Garnsey,F,World War 1,,,,,,,,,9,1,,,,,,,,
,Gates,A E Gates,A E,World War 1,,,,,,,,,9,1,,,,,,,,
,Gelding,E C Gelding,E C,World War 1,,,,,,,,,9,1,,,,,,,,
,Gell,C F K Gell,C F K,World War 1,,,,,,,,,9,1,,,,,,,,
,Gelme,R Gelme,R,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Genet,H A Genet,H A,World War 1,,,,,,,,,9,1,,,,,,,,
,Gerrett,H B Gerrett,H B,World War 1,,,,,,,,,9,1,,,,,,,,
,Giddey,J C A Giddey,J C A,World War 1,,,,,,,,,9,1,,,,,,,,
,Giddey,W J Giddey,W J,World War 1,,,,,,,,,9,1,,,,,,,,
,Gildea,W G Gildea,W G,World War 1,,,,,,,,,9,1,,,,,,,,
,Gillies,K R Gillies,K R,World War 1,,,,,,,,,9,1,,,,,,,,
,Gillmore,H A Gillmore,H A,World War 1,,,,,,,,,9,1,,,,,,,,
,Gillmore,S Gillmore,S,World War 1,,,,,,,,,9,1,,,,,,,,
,Godbold,H Godbold,H,World War 1,,,,,,,,,9,1,,,,,,,,
,Godson,J H Godson,J H,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Goodman,T V Goodman,T V,World War 1,,,,,,,,,9,1,,,,,,,,
,Goodwin,E J Goodwin,E J,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Goodwin,F M Goodwin,F M,World War 1,,,,,,,,,9,1,,,,,,,,
,Gordon,G Gordon,G,World War 1,,,,,,,,,9,1,,,,,,,,
,Goulding,S D Goulding,S D,World War 1,,,,,,,,,9,1,,,,,,,,
,Goyder,C D Goyder,C D,World War 1,,,,,,,,,9,1,,,,,,,,
,Graham,A Graham,A,World War 1,,,,,,,,,9,1,,,,,,,,
,Graham,F A Graham,F A,World War 1,,,,,,,,,9,1,,,,,,,,
,Grant,A F Grant,A F,World War 1,,,,,,,,,9,1,,,,,,,,
,Grant,H E Grant,H E,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Grassick,F Grassick,F,World War 1,,,,,,,,,9,1,,,,,,,,
,Green,C Green,C,World War 1,,,,,,,,,9,1,,,,,,,,
,Green,J Green,J,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Greig,W V Greig,W V,World War 1,,,,,,,,,9,1,,,,,,,,
,Grieve,F W Grieve,F W,World War 1,,,,,,,,,9,1,,,,,,,,
,Grieve,G M Grieve,G M,World War 1,,,,,,,,,9,1,,,,,,,,
,Griffiths,F G Griffiths,F G,World War 1,,,,,,,,,9,1,,,,,,,,
,Griffiths,P O Griffiths,P O,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Gunner,G A Gunner,G A,World War 1,,,,,,,,,9,1,,,,,,,,
,Haig-Philp,R M Haig-Philp,R M,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hale,L C D Hale,L C D,World War 1,,,,,,,,,9,1,,,,,,,,
,Hales,G M B Hales,G M B,World War 1,,,,,,,,,9,1,,,,,,,,
,Hall,A T Hall,A T,World War 1,,,,,,,,,9,1,,,,,,,,
,Hall,O Hall,O,World War 1,,,,,,,,,9,1,,,,,,,,
,Hall,T E Hall,T E,World War 1,,,,,,,,,9,1,,,,,,,,
,Ham,W J Ham,W J,World War 1,,,,,,,,,9,1,,,,,,,,
,Hamilton,C M Hamilton,C M,World War 1,,,,,,,,,9,1,,,,,,,,
,Hamilton,G G Hamilton,G G,World War 1,,,,,,,,,9,1,,,,,,,,
,Hamilton,J K W Hamilton,J K W,World War 1,,,,,,,,,9,1,,,,,,,,
,Hancox,H E Hancox,H E,World War 1,,,,,,,,,9,1,,,,,,,,
,Hanrahan,W Hanrahan,W,World War 1,,,,,,,,,9,1,,,,,,,,
,Hanslow,B B C B Hanslow,B B C B,World War 1,,,,,,,,,9,1,,,,,,,,
,Hanson,C B Hanson,C B,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Harbutt,P H Harbutt,P H,World War 1,,,,,,,,,9,1,,,,,,,,
,Harding,C Harding,C,World War 1,,,,,,,,,9,1,,,,,,,,
,Hargreaves,J Hargreaves,J,World War 1,,,,,,,,,9,1,,,,,,,,
,Harper,H Harper,H,World War 1,,,,,,,,,9,1,,,,,,,,
,Harris,G H Harris,G H,World War 1,,,,,,,,,9,1,,,,,,,,
,Harris,W D Harris,W D,World War 1,,,,,,,,,9,1,,,,,,,,
,Harrison,F Harrison,F,World War 1,,,,,,,,,9,1,,,,,,,,
,Harrison,G L B Harrison,G L B,World War 1,,,,,,,,,9,1,,,,,,,,
,Harrison,J L Harrison,J L,World War 1,,,,,,,,,9,1,,,,,,,,
,Harrison,L R Harrison,L R,World War 1,,,,,,,,,9,1,,,,,,,,
,Harrison,W J Harrison,W J,World War 1,,,,,,,,,9,1,,,,,,,,
,Hart,F H Hart,F H,World War 1,,,,,,,,,9,1,,,,,,,,
,Hart,W B Hart,W B,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Harvey,S W M Harvey,S W M,World War 1,,,,,,,,,9,1,,,,,,,,
,Hay,N M Hay,N M,World War 1,,,,,,,,,9,1,,,,,,,,
,Hayes,F N Hayes,F N,World War 1,,,,,,,,,9,1,,,,,,,,
,Haymet,F I Haymet,F I,World War 1,,,,,,,,,9,1,,,,,,,,
,Haymet,R E Haymet,R E,World War 1,,,,,,,,,9,1,,,,,,,,
,Hayne,S Hayne,S,World War 1,,,,,,,,,9,1,,,,,,,,
,Healey,R A C Healey,R A C,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Heaphey,G A Heaphey,G A,World War 1,,,,,,,,,9,1,,,,,,,,
,Heard,W L Heard,W L,World War 1,,,,,,,,,9,1,,,,,,,,
,Heaydon,A E Heaydon,A E,World War 1,,,,,,,,,9,1,,,,,,,,
,Hedger,S W Hedger,S W,World War 1,,,,,,,,,9,1,,,,,,,,
,Hempton,L J Hempton,L J,World War 1,,,,,,,,,9,1,,,,,,,,
,Henderson,D G Henderson,D G,World War 1,,,,,,,,,9,1,,,,,,,,
,Henderson,F R Henderson,F R,World War 1,,,,,,,,,9,1,,,,,,,,
,Henderson,R G Henderson,R G,World War 1,,,,,,,,,9,1,,,,,,,,
,Henderson,W F Henderson,W F,World War 1,,,,,,,,,9,1,,,,,,,,
,Henley,A W Henley,A W,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Herbert,D P Herbert,D P,World War 1,,,,,,,,,9,1,,,,,,,,
,Herbert,J E Herbert,J E,World War 1,,,,,,,,,9,1,,,,,,,,
,Higgins,J S Higgins,J S,World War 1,,,,,,,,,9,1,,,,,,,,
,Hilder,L H Hilder,L H,World War 1,,,,,,,,,9,1,,,,,,,,
,Hill,A H Hill,A H,World War 1,,,,,,,,,9,1,,,,,,,,
,Hill,C C Hill,C C,World War 1,,,,,,,,,9,1,,,,,,,,
,Hill,G A Hill,G A,World War 1,,,,,,,,,9,1,,,,,,,,
,Hill,R G W Hill,R G W,World War 1,,,,,,,,,9,1,,,,,,,,
,Hill,T J Hill,T J,World War 1,,,,,,,,,9,1,,,,,,,,
,Hillman,E M Hillman,E M,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hills,E B Hills,E B,World War 1,,,,,,,,,9,1,,,,,,,,
,Hillyar,A U Hillyar,A U,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hillyar,H U Hillyar,H U,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hinder,R B Hinder,R B,World War 1,,,,,,,,,9,1,,,,,,,,
,Hine,H W Hine,H W,World War 1,,,,,,,,,9,1,,,,,,,,
,Hoare,F G Hoare,F G,World War 1,,,,,,,,,9,1,,,,,,,,
,Hogan,F A Hogan,F A,World War 1,,,,,,,,,9,1,,,,,,,,
,Hogan,R J Hogan,R J,World War 1,,,,,,,,,9,1,,,,,,,,
,Hogue,F A Hogue,F A,World War 1,,,,,,,,,9,1,,,,,,,,
,Hogue,O Hogue,O,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hogue,S J Hogue,S J,World War 1,,,,,,,,,9,1,,,,,,,,
,Hollebon,E B Hollebon,E B,World War 1,,,,,,,,,9,1,,,,,,,,
,Holley,W Holley,W,World War 1,,,,,,,,,9,1,,,,,,,,
,Hollingworth,R E Hollingworth,R E,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hollis,R D Hollis,R D,World War 1,,,,,,,,,9,1,,,,,,,,
,Holmes,A J Holmes,A J,World War 1,,,,,,,,,9,1,,,,,,,,
,Holmes,E C Holmes,E C,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Holroyd,L P Holroyd,L P,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hooker,J E H Hooker,J E H,World War 1,,,,,,,,,9,1,,,,,,,,
,Hooker,P J Hooker,P J,World War 1,,,,,,,,,9,1,,,,,,,,
,Hookham,J A Hookham,J A,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hooton,F G Hooton,F G,World War 1,,,,,,,,,9,1,,,,,,,,
,Hope,G Hope,G,World War 1,,,,,,,,,9,1,,,,,,,,
,Hope,J P Hope,J P,World War 1,,,,,,,,,9,1,,,,,,,,
,Hope,R M Hope,R M,World War 1,,,,,,,,,9,1,,,,,,,,
,Horne,K Horne,K,World War 1,,,,,,,,,9,1,,,,,,,,
,Horsman,G Horsman,G,World War 1,,,,,,,,,9,1,,,,,,,,
,Horsnell,F J Horsnell,F J,World War 1,,,,,,,,,9,1,,,,,,,,
,Hough,G Hough,G,World War 1,,,,,,,,,9,1,,,,,,,,
,Hoy,E S Hoy,E S,World War 1,,,,,,,,,9,1,,,,,,,,
,Hughes,R Hughes,R,World War 1,,,,,,,,,9,1,,,,,,,,
,Hughes,W J Hughes,W J,World War 1,,,,,,,,,9,1,,,,,,,,
,Humphries,F G Humphries,F G,World War 1,,,,,,,,,9,1,,,,,,,,
,Humphries,S Humphries,S,World War 1,,,,,,,,,9,1,,,,,,,,
,Hunt,A S Hunt,A S,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hunt,C S Hunt,C S,World War 1,,,,,,,,,9,1,,,,,,,,
,Hunt,G B F Hunt,G B F,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hunt,J W Hunt,J W,World War 1,,,,,,,,,9,1,,,,,,,,
,Huntingdon,G T P Huntingdon,G T P,World War 1,,,,,,,,,9,1,,,,,,,,
,Husband,R J Husband,R J,World War 1,,,,,,,,,9,1,,,,,,,,
,Hutchinson,C W Hutchinson,C W,World War 1,,,,,,,,,9,1,,,,,,,,
,Hutchinson,E L Hutchinson,E L,World War 1,,,,,,,,,9,1,,,,,,,,
,Hutchinson,E O Hutchinson,E O,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Hutchinson,T A Hutchinson,T A,World War 1,,,,,,,,,9,1,,,,,,,,
,Ingham,A E Ingham,A E,World War 1,,,,,,,,,9,1,,,,,,,,
,Inghham,R F Inghham,R F,World War 1,,,,,,,,,9,1,,,,,,,,
,Ireland,C P N Ireland,C P N,World War 1,,,,,,,,,9,1,,,,,,,,
,Irvine,F L Irvine,F L,World War 1,,,,,,,,,9,1,,,,,,,,
,Jackson,C O B Jackson,C O B,World War 1,,,,,,,,,9,1,,,,,,,,
,Jacob,H T Jacob,H T,World War 1,,,,,,,,,9,1,,,,,,,,
,Jacob,L H Jacob,L H,World War 1,,,,,,,,,9,1,,,,,,,,
,Jacob,N F Jacob,N F,World War 1,,,,,,,,,9,1,,,,,,,,
,James,A W James,A W,World War 1,,,,,,,,,9,1,,,,,,,,
,James,G C James,G C,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Jarman,J R Jarman,J R,World War 1,,,,,,,,,9,1,,,,,,,,
,Jarman,W Jarman,W,World War 1,,,,,,,,,9,1,,,,,,,,
,Jarvis,G R Jarvis,G R,World War 1,,,,,,,,,9,1,,,,,,,,
,Jarvis,N H Jarvis,N H,World War 1,,,,,,,,,9,1,,,,,,,,
,Jeffries,H J Jeffries,H J,World War 1,,,,,,,,,9,1,,,,,,,,
,Jennings,C R E Jennings,C R E,World War 1,,,,,,,,,9,1,,,,,,,,
,Joel,J Joel,J,World War 1,,,,,,,,,9,1,,,,,,,,
,Johnson,A A Johnson,A A,World War 1,,,,,,,,,9,1,,,,,,,,
,Johnson,J W Johnson,J W,World War 1,,,,,,,,,9,1,,,,,,,,
,Johnson,K O E Johnson,K O E,World War 1,,,,,,,,,9,1,,,,,,,,
,Johnson,S Johnson,S,World War 1,,,,,,,,,9,1,,,,,,,,
,Johnston,C D Johnston,C D,World War 1,,,,,,,,,9,1,,,,,,,,
,Johnston,E S Johnston,E S,World War 1,,,,,,,,,9,1,,,,,,,,
,Johnston,E S Johnston,E S,World War 1,,,,,,,,,9,1,,,,,,,,
,Jones,C H Jones,C H,World War 1,,,,,,,,,9,1,,,,,,,,
,Jones,F J Jones,F J,World War 1,,,,,,,,,9,1,,,,,,,,
,Jones,H W Jones,H W,World War 1,,,,,,,,,9,1,,,,,,,,
,Jones,L H Jones,L H,World War 1,,,,,,,,,9,1,,,,,,,,
,Jones,R C Jones,R C,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Jones,S H J Jones,S H J,World War 1,,,,,,,,,9,1,,,,,,,,
,Jones,W B Jones,W B,World War 1,,,,,,,,,9,1,,,,,,,,
,Jones,W H T Jones,W H T,World War 1,,,,,,,,,9,1,,,,,,,,
,Kaines,J A P Kaines,J A P,World War 1,,,,,,,,,9,1,,,,,,,,
,Kay,W E Kay,W E,World War 1,,,,,,,,,9,1,,,,,,,,
,Kaye,A Kaye,A,World War 1,,,,,,,,,9,1,,,,,,,,
,Keating,W J Keating,W J,World War 1,,,,,,,,,9,1,,,,,,,,
,Keech,A B Keech,A B,World War 1,,,,,,,,,9,1,,,,,,,,
,Keeling,H F V Keeling,H F V,World War 1,,,,,,,,,9,1,,,,,,,,
,Keen,A E Keen,A E,World War 1,,,,,,,,,9,1,,,,,,,,
,Kelman,G Kelman,G,World War 1,,,,,,,,,9,1,,,,,,,,
,Kemp,H Mc L Kemp,H Mc L,World War 1,,,,,,,,,9,1,,,,,,,,
,Kendall,A W J Kendall,A W J,World War 1,,,,,,,,,9,1,,,,,,,,
,Kendall,E C Kendall,E C,World War 1,,,,,,,,,9,1,,,,,,,,
,Kennedy,A Kennedy,A,World War 1,,,,,,,,,9,1,,,,,,,,
,Kennedy,M W Kennedy,M W,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Kennedy,P Kennedy,P,World War 1,,,,,,,,,9,1,,,,,,,,
,Kent,H R Kent,H R,World War 1,,,,,,,,,9,1,,,,,,,,
,Keogh,A P Keogh,A P,World War 1,,,,,,,,,9,1,,,,,,,,
,Keogh,R F Keogh,R F,World War 1,,,,,,,,,9,1,,,,,,,,
,Kernaghan,A Kernaghan,A,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Kernaghan,J Kernaghan,J,World War 1,,,,,,,,,9,1,,,,,,,,
,Kernot,E W P Kernot,E W P,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Kerr,A E Kerr,A E,World War 1,,,,,,,,,9,1,,,,,,,,
,Kerr,I W Kerr,I W,World War 1,,,,,,,,,9,1,,,,,,,,
,Kerr,J A B Kerr,J A B,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Kerr,W H Kerr,W H,World War 1,,,,,,,,,9,1,,,,,,,,
,Kidston,R R Kidston,R R,World War 1,,,,,,,,,9,1,,,,,,,,
,Kidston,T A Kidston,T A,World War 1,,,,,,,,,9,1,,,,,,,,
,King,A R King,A R,World War 1,,,,,,,,,9,1,,,,,,,,
,King,B D King,B D,World War 1,,,,,,,,,9,1,,,,,,,,
,King,C V King,C V,World War 1,,,,,,,,,9,1,,,,,,,,
,King,G King,G,World War 1,,,,,,,,,9,1,,,,,,,,
,King,G C King,G C,World War 1,,,,,,,,,9,1,,,,,,,,
,King,P C King,P C,World War 1,,,,,,,,,9,1,,,,,,,,
,King,T T S King,T T S,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Kingston,C S Kingston,C S,World War 1,,,,,,,,,9,1,,,,,,,,
,Kirkby,A Kirkby,A,World War 1,,,,,,,,,9,1,,,,,,,,
,Kitchen,J A Kitchen,J A,World War 1,,,,,,,,,9,1,,,,,,,,
,Klintworth,W M Klintworth,W M,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Kneebone,E J Kneebone,E J,World War 1,,,,,,,,,9,1,,,,,,,,
,Knott,A Knott,A,World War 1,,,,,,,,,9,1,,,,,,,,
,Lacey,E S Lacey,E S,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Laing,W L Laing,W L,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Lane,E F Lane,E F,World War 1,,,,,,,,,9,1,,,,,,,,
,Lane,ER Lane,ER,World War 1,,,,,,,,,9,1,,,,,,,,
,Lane,H W Lane,H W,World War 1,,,,,,,,,9,1,,,,,,,,
,Lang,A Lang,A,World War 1,,,,,,,,,9,1,,,,,,,,
,Lang,H S Lang,H S,World War 1,,,,,,,,,9,1,,,,,,,,
,Langford,N H Langford,N H,World War 1,,,,,,,,,9,1,,,,,,,,
,Last,L W G Last,L W G,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Lawrence,C W Lawrence,C W,World War 1,,,,,,,,,9,1,,,,,,,,
,Le Quesne,C H Le Quesne,C H,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Leaver,T Leaver,T,World War 1,,,,,,,,,9,1,,,,,,,,
,Leech,L V Leech,L V,World War 1,,,,,,,,,9,1,,,,,,,,
,Leeson,W H Leeson,W H,World War 1,,,,,,,,,9,1,,,,,,,,
,Lester,G Lester,G,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Lever,H P Lever,H P,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Levy,C I Levy,C I,World War 1,,,,,,,,,9,1,,,,,,,,
,Levy,C J Levy,C J,World War 1,,,,,,,,,9,1,,,,,,,,
,Lewis,W D Lewis,W D,World War 1,,,,,,,,,9,1,,,,,,,,
,Lindsay,C H Lindsay,C H,World War 1,,,,,,,,,9,1,,,,,,,,
,Lindsay,R Lindsay,R,World War 1,,,,,,,,,9,1,,,,,,,,
,Lindsay,T F Lindsay,T F,World War 1,,,,,,,,,9,1,,,,,,,,
,Lindsell,C F Lindsell,C F,World War 1,,,,,,,,,9,1,,,,,,,,
,Lippett,J R Lippett,J R,World War 1,,,,,,,,,9,1,,,,,,,,
,Lipscomb,V B Lipscomb,V B,World War 1,,,,,,,,,9,1,,,,,,,,
,Lipscomb,V M Lipscomb,V M,World War 1,,,,,,,,,9,1,,,,,,,,
,Littler,J Littler,J,World War 1,,,,,,,,,9,1,,,,,,,,
,Livesey,W C Livesey,W C,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Livingston,J S Livingston,J S,World War 1,,,,,,,,,9,1,,,,,,,,
,Lloyd,A V R Lloyd,A V R,World War 1,Died on service,,,,,,,,9,1,,,,,,,,
,Loder,F K Loder,F K,World War 1,,,,,,,,,9,1,,,,,,,,
